TICID,RA,Dec,Tmag,Keywords
629440349,38.7054,72.5262,18.63,G07092;20SECONDTARGET
647278031,46.7079,64.1319,18.83,G07092;20SECONDTARGET
647282380,47.8769,64.4198,18.34,G07092;20SECONDTARGET
647382377,40.7879,63.4996,18.92,G07092;20SECONDTARGET
647395901,41.1317,63.9713,18.26,G07092;20SECONDTARGET
647452083,44.786,64.5968,18.8,G07092;20SECONDTARGET
647479847,46.1966,65.5098,18.78,G07092;20SECONDTARGET
648299396,49.9465,64.1481,18.0,G07092;20SECONDTARGET
648299397,49.9437,64.1509,17.82,G07092;20SECONDTARGET
648370843,52.9747,65.5289,18.05,G07092;20SECONDTARGET
648377377,52.5638,65.8507,18.27,G07092;20SECONDTARGET
648383509,54.6117,66.1793,18.9,G07092;20SECONDTARGET
648385164,55.4231,66.3282,18.77,G07092;20SECONDTARGET
648435225,47.4386,65.6588,18.05,G07092;20SECONDTARGET
648462853,46.9101,66.2483,18.72,G07092;20SECONDTARGET
648497768,50.364,67.3321,18.75,G07092;20SECONDTARGET
648501219,50.9369,67.6531,18.73,G07092;20SECONDTARGET
648506845,53.8616,67.9907,18.91,G07092;20SECONDTARGET
648517552,49.7271,67.4135,17.28,G07092;20SECONDTARGET
648528462,49.4252,68.1429,17.21,G07092;20SECONDTARGET
648535538,50.9616,68.4973,18.72,G07092;20SECONDTARGET
648647339,51.6801,69.4043,16.84,G07092;20SECONDTARGET
648762438,43.9947,66.3484,18.68,G07092;20SECONDTARGET
648808891,40.1115,66.9165,18.07,G07092;20SECONDTARGET
648809383,40.3223,67.0152,18.43,G07092;20SECONDTARGET
648839738,47.0615,67.7425,17.66,G07092;20SECONDTARGET
648864828,45.8672,68.498,17.03,G07092;20SECONDTARGET
648925228,42.0867,68.5935,18.57,G07092;20SECONDTARGET
648936776,41.6034,69.4176,18.76,G07092;20SECONDTARGET
648952457,45.7424,70.4841,16.86,G07092;20SECONDTARGET
648954805,44.0866,70.3484,18.39,G07092;20SECONDTARGET
649110794,45.7134,72.5139,18.39,G07092;20SECONDTARGET
649181235,41.4359,72.1958,17.75,G07092;20SECONDTARGET
649187889,43.8196,72.6082,17.14,G07092;20SECONDTARGET
117037006,47.514,53.1556,16.7,G07092;20SECONDTARGET
245539908,39.3441,58.568,15.57,G07092;20SECONDTARGET
251487757,45.2499,54.5426,16.4,G07092;20SECONDTARGET
322223629,36.7685,59.2507,15.72,G07092;20SECONDTARGET
450261156,62.3018,55.5046,18.12,G07092;20SECONDTARGET
470893730,42.1739,59.2683,16.44,G07092;20SECONDTARGET
624712758,39.4893,56.4985,17.27,G07092;20SECONDTARGET
624942137,37.3381,57.9465,17.41,G07092;20SECONDTARGET
624979258,37.8531,59.01,17.89,G07092;20SECONDTARGET
643782700,58.5818,52.5658,18.31,G07092;20SECONDTARGET
643783317,58.4584,52.6658,18.41,G07092;20SECONDTARGET
644730563,47.9427,51.463,18.14,G07092;20SECONDTARGET
644730566,47.9368,51.4601,18.07,G07092;20SECONDTARGET
644748559,45.1384,51.3591,18.82,G07092;20SECONDTARGET
644752450,45.735,51.6845,18.47,G07092;20SECONDTARGET
644892462,44.2626,52.6916,18.61,G07092;20SECONDTARGET
645117412,49.5994,51.3969,18.89,G07092;20SECONDTARGET
645155081,52.6129,51.974,18.94,G07092;20SECONDTARGET
645160244,51.3773,52.007,18.78,G07092;20SECONDTARGET
645172085,53.913,52.7711,18.07,G07092;20SECONDTARGET
645177884,52.8253,53.0642,17.15,G07092;20SECONDTARGET
645190362,51.9067,53.0417,17.69,G07092;20SECONDTARGET
645228686,54.9935,52.1648,17.23,G07092;20SECONDTARGET
645233097,55.7797,52.4817,15.85,G07092;20SECONDTARGET
645238117,57.1739,52.5949,18.96,G07092;20SECONDTARGET
645271842,56.173,54.1512,18.07,G07092;20SECONDTARGET
645283132,59.4273,54.0718,17.21,G07092;20SECONDTARGET
645361320,54.2203,54.5069,18.94,G07092;20SECONDTARGET
645390888,56.838,55.863,17.2,G07092;20SECONDTARGET
645471751,49.4646,53.0719,17.53,G07092;20SECONDTARGET
645483080,47.9195,52.9661,18.96,G07092;20SECONDTARGET
645483582,48.2147,53.0277,17.81,G07092;20SECONDTARGET
645505446,48.2344,53.7871,18.68,G07092;20SECONDTARGET
645514609,51.2138,53.4687,17.45,G07092;20SECONDTARGET
645517359,50.8647,53.7845,17.14,G07092;20SECONDTARGET
645559363,51.3419,55.0009,16.88,G07092;20SECONDTARGET
645570653,46.8958,53.3178,18.8,G07092;20SECONDTARGET
645580388,46.4116,53.6246,18.99,G07092;20SECONDTARGET
645584242,46.7485,53.8783,18.9,G07092;20SECONDTARGET
645700355,51.7432,55.1665,16.91,G07092;20SECONDTARGET
645713751,52.3534,56.6385,18.68,G07092;20SECONDTARGET
645734230,56.4086,57.1321,16.87,G07084;G07092;20SECONDTARGET
645813841,51.4149,58.0429,17.73,G07092;20SECONDTARGET
645822920,53.3015,58.3992,18.71,G07092;20SECONDTARGET
646068548,43.0165,55.059,18.36,G07092;20SECONDTARGET
646072182,43.126,55.2522,18.18,G07092;20SECONDTARGET
646141135,41.9879,56.298,17.24,G07092;20SECONDTARGET
646175612,40.5215,56.8364,17.34,G07092;20SECONDTARGET
646193235,44.9406,54.5638,18.86,G07092;20SECONDTARGET
646209771,45.7398,55.5334,18.04,G07092;20SECONDTARGET
646210835,46.5516,55.6707,18.84,G07092;20SECONDTARGET
646227977,43.8205,55.889,17.39,G07092;20SECONDTARGET
646277096,45.4252,57.5039,18.84,G07092;20SECONDTARGET
646277848,45.9783,57.4507,18.45,G07092;20SECONDTARGET
646334486,41.8588,57.2685,18.86,G07092;20SECONDTARGET
646374542,45.2905,57.665,18.47,G07092;20SECONDTARGET
646392308,46.0745,58.7343,16.86,G07092;20SECONDTARGET
646610152,51.0604,61.2295,18.79,G07092;20SECONDTARGET
646610154,51.0583,61.2303,18.78,G07092;20SECONDTARGET
646674324,47.0783,60.5903,17.52,G07092;20SECONDTARGET
646690329,47.3846,61.4389,17.62,G07092;20SECONDTARGET
646766320,49.8153,62.0835,17.59,G07092;20SECONDTARGET
646776341,50.065,62.6842,17.13,G07092;20SECONDTARGET
646832750,41.7444,58.8999,16.96,G07009;G07092;20SECONDTARGET
646841829,41.4435,59.4778,18.66,G07092;20SECONDTARGET
647810182,57.6675,60.481,17.28,G07092;20SECONDTARGET
647907285,58.4294,61.605,18.88,G07092;20SECONDTARGET
647921863,58.4642,62.509,18.07,G07092;20SECONDTARGET
648012872,55.3207,62.7005,17.61,G07092;20SECONDTARGET
648031166,56.6228,62.558,17.78,G07092;20SECONDTARGET
668215923,62.3113,53.705,18.93,G07092;20SECONDTARGET
668260964,60.9027,54.2457,18.92,G07092;20SECONDTARGET
668264476,61.2217,54.3366,17.95,G07092;20SECONDTARGET
72362197,59.5432,55.832,16.37,G07092;20SECONDTARGET
73015432,61.5284,54.5257,15.57,G07092;20SECONDTARGET
82402963,51.13,62.8481,16.31,G07092;20SECONDTARGET
82496071,51.1614,60.3489,16.09,G07084;G07092;20SECONDTARGET
252208692,72.0014,55.768,15.71,G07092;20SECONDTARGET
252345948,74.8609,55.421,16.0,G07084;G07092;20SECONDTARGET
252398204,76.1162,57.3682,17.53,G07092;20SECONDTARGET
252453208,77.5329,58.0471,17.03,G07092;20SECONDTARGET
287059268,83.453,63.4945,17.14,G07092;20SECONDTARGET
297580874,62.7152,59.4168,15.08,G07092;20SECONDTARGET
321677739,83.8484,57.2642,17.34,G07092;20SECONDTARGET
339158148,77.0029,60.2191,16.6,G07092;20SECONDTARGET
416233394,75.776,60.325,16.74,G07092;20SECONDTARGET
667401280,79.3593,55.1228,18.44,G07092;20SECONDTARGET
667407919,79.0863,55.6761,18.3,G07092;20SECONDTARGET
667833516,73.7195,54.5129,17.16,G07092;20SECONDTARGET
668172667,66.6975,54.7981,18.42,G07092;20SECONDTARGET
668313324,65.4049,55.5931,17.42,G07092;20SECONDTARGET
668400920,68.3537,55.3367,17.28,G07092;20SECONDTARGET
668407704,69.0651,55.6217,17.72,G07092;20SECONDTARGET
668429641,67.8714,55.6422,16.88,G07092;20SECONDTARGET
668453102,69.8847,56.798,17.23,G07092;20SECONDTARGET
668482521,70.9209,56.8888,17.4,G07092;20SECONDTARGET
668493000,72.0238,57.3395,17.69,G07092;20SECONDTARGET
668505010,71.2725,57.3071,17.12,G07092;20SECONDTARGET
668586148,66.3308,57.331,18.03,G07092;20SECONDTARGET
668660782,70.1737,59.1652,18.25,G07092;20SECONDTARGET
668689894,76.2679,55.7261,17.63,G07092;20SECONDTARGET
668699670,77.9853,56.2552,18.79,G07092;20SECONDTARGET
668706818,76.0637,56.013,18.55,G07092;20SECONDTARGET
668707796,74.5636,55.6901,18.77,G07092;20SECONDTARGET
668709467,75.0716,55.9957,17.45,G07092;20SECONDTARGET
668741837,79.5099,57.6191,19.0,G07092;20SECONDTARGET
668776336,73.894,56.9874,17.57,G07092;20SECONDTARGET
668807150,78.6191,58.2896,16.86,G07009;G07092;20SECONDTARGET
668827257,79.617,59.8582,18.99,G07092;20SECONDTARGET
668838742,75.7944,58.5037,18.52,G07092;20SECONDTARGET
668841343,77.0727,58.9284,17.74,G07092;20SECONDTARGET
668869976,78.6857,59.7543,17.65,G07092;20SECONDTARGET
668904552,73.5349,59.8689,17.45,G07092;20SECONDTARGET
668906369,73.86,60.199,17.16,G07092;20SECONDTARGET
668912892,74.3638,60.4703,18.61,G07092;20SECONDTARGET
668925640,73.8051,60.7612,17.25,G07092;20SECONDTARGET
668933605,74.5586,61.192,16.88,G07009;G07092;20SECONDTARGET
669155010,63.6049,58.3866,18.71,G07092;20SECONDTARGET
669226910,63.9542,58.7665,16.35,G07092;20SECONDTARGET
669319385,67.8203,58.9647,12.13,G07009;G07092;20SECONDTARGET
669367066,67.3385,59.8617,17.65,G07092;20SECONDTARGET
669481811,64.6213,61.1652,17.48,G07092;20SECONDTARGET
669532565,67.6064,61.9262,17.49,G07092;20SECONDTARGET
669591402,62.2025,61.1124,17.51,G07092;20SECONDTARGET
669695239,66.5568,62.6098,17.12,G07092;20SECONDTARGET
669759481,63.0329,63.4564,18.92,G07092;20SECONDTARGET
669778558,62.8433,63.7073,17.8,G07092;20SECONDTARGET
669795463,66.1978,64.5068,18.2,G07092;20SECONDTARGET
669811170,65.18,64.8363,17.09,G07092;20SECONDTARGET
669811794,65.8225,65.1407,17.75,G07092;20SECONDTARGET
669894485,79.0956,63.7728,18.68,G07092;20SECONDTARGET
669937317,73.5707,63.591,17.91,G07092;20SECONDTARGET
669954520,71.4428,63.9065,17.2,G07092;20SECONDTARGET
669974302,74.7208,64.1786,16.67,G07092;20SECONDTARGET
669988093,75.3551,64.4944,18.28,G07092;20SECONDTARGET
669993600,74.973,64.8442,18.29,G07092;20SECONDTARGET
670055156,72.8632,65.4524,17.61,G07092;20SECONDTARGET
702550862,80.4348,56.6204,18.96,G07092;20SECONDTARGET
702641757,83.7235,57.5024,18.91,G07092;20SECONDTARGET
702697490,80.8228,58.4783,18.61,G07092;20SECONDTARGET
702739045,84.3438,59.8912,17.5,G07092;20SECONDTARGET
702772185,82.6706,59.4719,18.12,G07092;20SECONDTARGET
702785375,85.0657,61.0197,17.74,G07092;20SECONDTARGET
702798527,83.3162,61.1755,17.5,G07092;20SECONDTARGET
702845845,82.8819,61.9077,18.9,G07092;20SECONDTARGET
702853775,84.6823,62.3707,18.29,G07092;20SECONDTARGET
702857492,82.1977,61.9184,18.11,G07092;20SECONDTARGET
702889601,85.7839,63.6425,17.9,G07092;20SECONDTARGET
702902049,81.2017,62.6143,18.34,G07092;20SECONDTARGET
702908270,84.6812,63.3828,17.19,G07092;20SECONDTARGET
702909630,84.6801,63.7174,18.98,G07092;20SECONDTARGET
702930285,85.5489,63.7568,18.59,G07092;20SECONDTARGET
702948273,86.8846,65.5315,18.74,G07092;20SECONDTARGET
8408445,65.8067,57.7558,16.36,G07092;20SECONDTARGET
9374036,68.7996,55.3735,15.79,G07092;20SECONDTARGET
137207272,31.1662,75.6379,15.6,G07092;20SECONDTARGET
2050790291,345.6424,70.5926,18.49,G07092;20SECONDTARGET
2050905072,351.0447,70.7652,17.0,G07092;20SECONDTARGET
2050984556,355.0129,71.7859,18.94,G07092;20SECONDTARGET
2051088830,351.097,72.8167,18.95,G07092;20SECONDTARGET
2051096249,347.7548,72.2839,17.9,G07092;20SECONDTARGET
2051116419,351.7312,73.3171,18.88,G07092;20SECONDTARGET
2051132488,354.3543,73.1307,17.35,G07092;20SECONDTARGET
2051317484,353.2057,74.2056,18.62,G07092;20SECONDTARGET
2051408123,346.4864,75.7315,17.05,G07092;20SECONDTARGET
2051447413,353.0253,76.925,18.12,G07092;20SECONDTARGET
2051450909,356.9851,77.1312,17.8,G07092;20SECONDTARGET
2051529890,359.4372,78.6701,17.47,G07092;20SECONDTARGET
2051546579,359.3847,79.2664,16.8,G07092;20SECONDTARGET
2051586877,352.7438,79.1237,17.04,G07092;20SECONDTARGET
2051589552,350.5909,79.3397,17.52,G07092;20SECONDTARGET
2051637517,350.8743,80.2898,16.65,G07092;20SECONDTARGET
2051643111,353.5166,80.5882,16.87,G07092;20SECONDTARGET
2051651993,349.1729,80.9004,16.94,G07092;20SECONDTARGET
2051654758,346.3002,81.1881,18.95,G07092;20SECONDTARGET
2051656557,349.9821,81.6514,18.99,G07092;20SECONDTARGET
275139100,10.4562,73.3558,16.12,G07092;20SECONDTARGET
289379955,25.3441,77.1491,14.99,G07092;20SECONDTARGET
317473696,350.8692,72.919,16.17,G07092;20SECONDTARGET
395771880,33.7463,77.764,17.7,G07092;20SECONDTARGET
395942147,36.0382,75.0491,16.4,G07092;20SECONDTARGET
407027929,1.6714,70.5367,16.47,G07092;20SECONDTARGET
427728982,352.0044,71.1347,16.37,G07092;20SECONDTARGET
427731197,352.1919,70.9925,17.11,G07092;20SECONDTARGET
428735918,7.6835,73.6274,15.68,G07092;20SECONDTARGET
468275079,6.2337,78.6729,16.96,G07092;20SECONDTARGET
468604087,16.7822,73.5564,16.63,G07092;20SECONDTARGET
608503042,6.937,69.874,18.43,G07092;20SECONDTARGET
608508707,9.0119,69.8736,18.65,G07092;20SECONDTARGET
608611229,6.2077,70.1301,18.16,G07092;20SECONDTARGET
608641901,4.781,71.1817,17.43,G07092;20SECONDTARGET
608771942,18.1992,69.6188,17.59,G07092;20SECONDTARGET
608783566,17.624,69.7923,18.82,G07092;20SECONDTARGET
608943202,15.9412,71.9731,18.27,G07092;20SECONDTARGET
609112487,8.1786,70.7165,17.13,G07092;20SECONDTARGET
609194817,11.858,73.0552,16.61,G07092;20SECONDTARGET
609251714,3.7481,71.7827,18.24,G07092;20SECONDTARGET
609291506,2.1173,72.4017,17.6,G07092;20SECONDTARGET
609416370,14.4756,73.4776,18.53,G07092;20SECONDTARGET
609423374,13.2127,73.6782,17.03,G07092;20SECONDTARGET
609439780,10.7959,74.0529,18.52,G07092;20SECONDTARGET
609464171,9.4349,75.1106,17.64,G07092;20SECONDTARGET
609501141,11.1162,75.2409,18.25,G07092;20SECONDTARGET
609522151,7.8694,74.4075,17.75,G07092;20SECONDTARGET
609550666,3.1535,75.4031,17.53,G07092;20SECONDTARGET
609552307,1.7006,75.3161,18.95,G07092;20SECONDTARGET
609560148,3.4691,75.8817,17.42,G07092;20SECONDTARGET
609695259,9.1514,77.3856,16.65,G07092;20SECONDTARGET
609707231,7.6371,78.0791,18.7,G07092;20SECONDTARGET
609709837,7.483,78.4907,16.34,G07092;20SECONDTARGET
609758871,4.8834,79.9862,17.66,G07092;20SECONDTARGET
609764879,1.9623,80.9958,17.53,G07092;20SECONDTARGET
609769729,16.2031,79.3795,18.95,G07092;20SECONDTARGET
609779659,18.3366,80.3577,17.08,G07092;20SECONDTARGET
629217435,23.5771,71.3993,17.37,G07092;20SECONDTARGET
629227181,21.8213,71.6543,17.89,G07092;20SECONDTARGET
629275376,24.8059,72.1457,18.26,G07092;20SECONDTARGET
629279736,24.6904,72.5242,17.24,G07092;20SECONDTARGET
629303360,23.6701,73.2617,17.88,G07092;20SECONDTARGET
629349460,20.4462,73.6206,18.35,G07092;20SECONDTARGET
629354049,22.4619,73.715,18.69,G07092;20SECONDTARGET
629360960,21.3052,73.9007,18.29,G07092;20SECONDTARGET
629541878,37.5615,75.7092,18.39,G07092;20SECONDTARGET
629577478,26.4827,73.4423,17.7,G07092;20SECONDTARGET
629611353,30.7191,74.6341,18.95,G07092;20SECONDTARGET
629617397,34.926,75.1198,17.15,G07092;20SECONDTARGET
629618260,34.3619,75.2115,18.93,G07092;20SECONDTARGET
629654891,22.5198,74.8471,17.64,G07092;20SECONDTARGET
629682097,20.1581,76.1742,16.98,G07092;20SECONDTARGET
629709797,21.3299,77.4006,18.75,G07092;20SECONDTARGET
629719211,35.2107,75.756,18.28,G07092;20SECONDTARGET
629771444,29.4508,77.7932,18.22,G07092;20SECONDTARGET
629782409,26.0751,77.999,17.9,G07092;20SECONDTARGET
629783097,26.8391,78.0762,17.85,G07092;20SECONDTARGET
649295359,40.2534,75.5366,17.51,G07092;20SECONDTARGET
2051709506,349.143,84.2487,17.42,G07092;20SECONDTARGET
2051712778,354.3811,85.0057,18.7,G07092;20SECONDTARGET
2051717158,352.2569,85.5448,17.45,G07092;20SECONDTARGET
256738722,57.4915,82.9045,16.19,G07092;20SECONDTARGET
298411553,149.4738,85.4945,16.15,G07180;G07092;20SECONDTARGET
461540522,347.4168,85.1303,17.28,G07092;20SECONDTARGET
609846057,0.626,83.8695,18.41,G07092;20SECONDTARGET
609847819,18.4776,82.9447,17.27,G07092;20SECONDTARGET
609865222,10.9399,84.7332,18.65,G07092;20SECONDTARGET
609878779,13.9954,85.7514,18.84,G07092;20SECONDTARGET
609878784,14.0012,85.7541,18.95,G07092;20SECONDTARGET
629759205,38.3894,78.6134,18.04,G07092;20SECONDTARGET
629875656,37.8433,81.2841,17.2,G07092;20SECONDTARGET
629879083,34.5742,81.0926,18.07,G07092;20SECONDTARGET
629902278,28.6633,82.7796,17.71,G07092;20SECONDTARGET
629906033,24.4466,82.5798,18.47,G07092;20SECONDTARGET
629916597,35.0607,83.0631,18.49,G07092;20SECONDTARGET
629927230,30.5213,84.3125,18.91,G07092;20SECONDTARGET
629949729,21.2162,86.3301,18.94,G07092;20SECONDTARGET
629958642,39.701,89.6375,17.18,G07092;20SECONDTARGET
649319745,43.9129,76.7679,18.69,G07092;20SECONDTARGET
649326922,46.2731,77.2724,17.56,G07092;20SECONDTARGET
649409066,50.1655,77.1912,18.83,G07092;20SECONDTARGET
649413355,50.1763,77.7037,18.73,G07092;20SECONDTARGET
649415615,53.2897,77.8862,17.84,G07092;20SECONDTARGET
649416008,52.9452,77.9787,17.16,G07092;20SECONDTARGET
649418976,51.9261,78.1418,17.73,G07092;20SECONDTARGET
649420927,53.0525,78.4718,18.15,G07092;20SECONDTARGET
649429220,47.2882,78.7039,17.73,G07092;20SECONDTARGET
649501165,50.5055,80.2294,18.59,G07092;20SECONDTARGET
649503174,53.8153,80.8502,18.9,G07092;20SECONDTARGET
649504650,57.0306,80.8093,17.45,G07092;20SECONDTARGET
649506276,58.7395,81.2684,17.36,G07092;20SECONDTARGET
649512333,50.7933,81.3346,17.57,G07092;20SECONDTARGET
649520314,51.7984,82.2629,17.61,G07092;20SECONDTARGET
649526541,46.6125,81.651,17.58,G07092;20SECONDTARGET
649529288,42.6152,81.9373,18.42,G07092;20SECONDTARGET
649557663,50.6319,83.8729,18.9,G07092;20SECONDTARGET
649564521,54.6484,85.0367,18.63,G07092;20SECONDTARGET
649576758,40.6527,85.1511,17.29,G07092;20SECONDTARGET
649578656,43.9838,86.1739,17.04,G07092;20SECONDTARGET
649581064,45.2332,86.7571,18.06,G07092;20SECONDTARGET
649585227,40.7482,87.0771,17.42,G07092;20SECONDTARGET
670892831,75.8183,78.4687,18.89,G07092;20SECONDTARGET
670896135,72.0127,78.2692,17.47,G07092;20SECONDTARGET
670907148,79.3448,79.0935,18.45,G07092;20SECONDTARGET
670922745,60.9883,78.4114,17.04,G07092;20SECONDTARGET
670933989,62.6365,80.1236,18.0,G07092;20SECONDTARGET
670937389,67.9285,78.6221,17.64,G07092;20SECONDTARGET
670939144,69.9278,79.1535,18.91,G07092;20SECONDTARGET
670944423,76.9478,79.7492,16.31,G07092;20SECONDTARGET
670947870,75.8476,80.3085,18.86,G07092;20SECONDTARGET
670950362,67.9627,79.6633,17.32,G07092;20SECONDTARGET
670957085,71.8855,80.4392,18.86,G07092;20SECONDTARGET
670958929,72.3975,80.8924,17.6,G07092;20SECONDTARGET
670961701,78.1112,80.5696,18.76,G07092;20SECONDTARGET
670983623,70.6556,81.7319,17.7,G07092;20SECONDTARGET
670994894,79.4541,83.0785,18.03,G07092;20SECONDTARGET
670996306,61.4732,81.7931,18.56,G07092;20SECONDTARGET
670996309,61.4798,81.7973,17.39,G07092;20SECONDTARGET
671012002,74.7623,83.3381,18.26,G07092;20SECONDTARGET
671012020,74.1358,83.3216,18.55,G07092;20SECONDTARGET
671025989,68.3642,84.3399,18.99,G07092;20SECONDTARGET
671033584,72.6912,85.8706,17.9,G07092;20SECONDTARGET
671041382,71.1379,87.2119,18.92,G07092;20SECONDTARGET
671043062,72.4786,87.5192,18.77,G07092;20SECONDTARGET
671045538,63.762,88.6208,17.58,G07092;20SECONDTARGET
703279012,87.8891,79.7688,18.12,G07092;20SECONDTARGET
703281115,86.7553,79.9788,18.67,G07092;20SECONDTARGET
703287043,85.9943,80.4884,18.89,G07092;20SECONDTARGET
703291218,83.8965,80.7737,18.68,G07092;20SECONDTARGET
703303971,87.5633,82.724,18.38,G07092;20SECONDTARGET
703306290,85.9372,83.0657,17.77,G07092;20SECONDTARGET
703309988,82.9149,83.4846,18.91,G07092;20SECONDTARGET
703310714,89.4123,83.8691,18.91,G07092;20SECONDTARGET
703316472,89.3841,84.9994,17.93,G07092;20SECONDTARGET
703316535,85.4345,84.8035,17.24,G07092;20SECONDTARGET
703320383,82.4329,85.725,18.84,G07092;20SECONDTARGET
705259891,95.2616,79.0792,16.98,G07092;20SECONDTARGET
705271931,95.5261,79.8892,18.58,G07092;20SECONDTARGET
705282691,91.0167,81.6462,17.97,G07092;20SECONDTARGET
705289955,95.1288,82.7902,17.67,G07092;20SECONDTARGET
705301179,94.6309,84.6295,17.68,G07092;20SECONDTARGET
705308246,93.598,87.2076,18.54,G07092;20SECONDTARGET
705308374,92.3229,87.3524,17.32,G07092;20SECONDTARGET
743750615,111.6912,84.6759,17.35,G07092;20SECONDTARGET
802808504,134.2838,85.4203,18.58,G07092;20SECONDTARGET
802809848,127.2426,85.3954,17.29,G07092;20SECONDTARGET
802814333,136.1721,86.6887,18.92,G07092;20SECONDTARGET
802814785,139.749,86.9063,19.0,G07092;20SECONDTARGET
841439581,147.566,85.7355,17.73,G07092;20SECONDTARGET
841442469,156.3652,86.5988,17.38,G07092;20SECONDTARGET
1001658011,213.5349,84.5594,18.22,G07092;20SECONDTARGET
1001665724,218.6792,86.2915,18.86,G07092;20SECONDTARGET
1001668315,201.5537,86.867,18.08,G07092;20SECONDTARGET
1001674175,203.7046,88.9814,17.18,G07092;20SECONDTARGET
1001674682,211.6727,89.3724,17.64,G07092;20SECONDTARGET
1102644906,239.7227,78.5355,18.93,G07092;20SECONDTARGET
1102647865,234.363,77.8856,18.94,G07092;20SECONDTARGET
1102649695,233.949,78.6251,18.9,G07092;20SECONDTARGET
1102676935,233.8074,80.4912,18.58,G07092;20SECONDTARGET
1102679374,238.2584,81.1152,18.86,G07092;20SECONDTARGET
1102680571,234.209,81.4809,18.73,G07092;20SECONDTARGET
1102682547,231.3792,81.4003,18.19,G07092;20SECONDTARGET
1102683254,226.2499,81.3699,17.09,G07092;20SECONDTARGET
1102692163,228.8868,82.5091,17.53,G07092;20SECONDTARGET
1102694587,220.5629,82.461,17.55,G07092;20SECONDTARGET
1102696182,223.6251,82.9057,18.12,G07092;20SECONDTARGET
1102696402,224.4292,83.1637,18.54,G07092;20SECONDTARGET
1102698835,238.0389,81.9808,17.27,G07036;G07092;20SECONDTARGET
1102700473,236.0741,82.8337,18.82,G07092;20SECONDTARGET
1102705218,234.4849,84.3281,17.31,G07036;G07092;20SECONDTARGET
1102715777,224.9108,85.7387,17.42,G07092;20SECONDTARGET
1102722257,232.0624,87.7429,18.46,G07092;20SECONDTARGET
1201388015,243.9777,79.6687,18.55,G07092;20SECONDTARGET
1201393311,246.2987,79.5528,17.97,G07092;20SECONDTARGET
1201393330,247.1767,79.4849,18.8,G07092;20SECONDTARGET
1201395127,249.5776,80.2837,18.78,G07092;20SECONDTARGET
1201398430,249.8591,80.6488,18.04,G07092;20SECONDTARGET
1201403910,241.6453,81.6329,17.57,G07092;20SECONDTARGET
1201407707,248.7852,83.061,18.53,G07092;20SECONDTARGET
1201415547,247.8583,84.9867,18.97,G07092;20SECONDTARGET
125580300,321.0845,85.9462,15.71,G07092;20SECONDTARGET
1271372695,250.1181,78.6912,18.85,G07092;20SECONDTARGET
1271375332,255.0368,79.1421,16.7,G07092;20SECONDTARGET
1271382181,254.2953,80.1939,17.11,G07092;20SECONDTARGET
1271392260,252.1642,82.3162,17.73,G07092;20SECONDTARGET
1271397810,251.1836,82.6025,18.91,G07092;20SECONDTARGET
1271409063,257.1167,86.574,17.68,G07092;20SECONDTARGET
1401107751,267.736,78.4977,18.96,G07092;20SECONDTARGET
1401120538,261.5934,79.6342,16.78,G07036;G07092;20SECONDTARGET
1401123998,265.7202,80.4892,18.95,G07092;20SECONDTARGET
1401126430,261.5845,80.9135,18.31,G07092;20SECONDTARGET
1401128635,264.699,81.1207,18.57,G07092;20SECONDTARGET
1401134542,260.4588,82.2313,17.47,G07036;G07092;20SECONDTARGET
1401137405,269.3839,83.0604,17.59,G07092;20SECONDTARGET
1401146608,264.4699,85.2133,17.55,G07092;20SECONDTARGET
1551778142,273.6002,78.9009,17.13,G07036;G07092;20SECONDTARGET
1551783095,276.4265,79.4319,18.68,G07092;20SECONDTARGET
1551784443,277.0699,79.9511,18.4,G07092;20SECONDTARGET
1551787936,271.1423,79.9602,18.04,G07092;20SECONDTARGET
1551793002,277.2745,80.5386,18.53,G07092;20SECONDTARGET
1551797483,272.1344,81.3135,17.93,G07092;20SECONDTARGET
1551799959,277.6771,81.8301,18.88,G07092;20SECONDTARGET
1551802102,271.0035,82.3199,18.18,G07092;20SECONDTARGET
1551802681,278.4216,82.1685,18.34,G07092;20SECONDTARGET
1551808893,274.4168,83.3816,19.0,G07092;20SECONDTARGET
1551812433,271.1448,84.1546,17.72,G07092;20SECONDTARGET
1718283216,285.216,76.6599,18.04,G07092;20SECONDTARGET
1718303413,285.7211,78.1986,17.75,G07092;20SECONDTARGET
1718315958,286.2639,79.4202,17.89,G07092;20SECONDTARGET
1718318847,283.8756,80.0725,18.38,G07092;20SECONDTARGET
1718320822,288.3847,80.5552,17.16,G07092;20SECONDTARGET
1718326918,288.0572,82.0639,18.81,G07092;20SECONDTARGET
1718331191,283.1806,81.101,18.62,G07092;20SECONDTARGET
1718342161,283.2095,83.4381,18.87,G07092;20SECONDTARGET
1718342974,284.9157,83.6811,17.44,G07092;20SECONDTARGET
1718348766,283.2881,84.9896,18.48,G07092;20SECONDTARGET
1884587175,299.5825,80.4915,18.97,G07092;20SECONDTARGET
1884599866,295.8304,80.363,17.61,G07036;G07092;20SECONDTARGET
1884605017,297.6337,81.2658,18.23,G07092;20SECONDTARGET
1884610498,290.8534,81.9274,17.37,G07036;G07092;20SECONDTARGET
1884626697,298.8674,84.863,18.3,G07092;20SECONDTARGET
1884636561,293.7695,87.2962,18.93,G07092;20SECONDTARGET
1981790526,307.5731,81.9888,16.96,G07092;20SECONDTARGET
