TICID,RA,Dec,Tmag,Keywords
335566211,117.7812,64.5388,9.73,G04103
355930206,132.7307,68.2544,9.37,G04103
356602873,133.5334,67.8326,9.66,G04103
356659758,137.2852,72.3045,7.09,G04103
393275848,116.4673,65.1533,7.44,G04103
393275987,116.4289,64.7163,7.4,G04103
417755322,105.943,67.4569,7.18,G04103
417757363,106.2998,71.4588,8.4,G04103
417758328,106.1057,68.8959,7.6,G04103
417762130,129.914,65.9607,9.63,G04103
441565714,108.3759,75.2349,9.55,G04103
441567967,108.9984,73.3223,7.24,G04171;G04103
441572067,109.7704,73.0636,9.44,G04103
441572677,109.911,72.3937,7.8,G04103
441579588,111.3335,74.31,9.94,G04103
441588755,113.2357,73.4684,10.27,G04103
441589069,113.175,74.3257,8.66,G04103
441591261,113.5456,74.3598,7.65,G04103
441595539,114.3691,72.6465,10.51,G04103
441596304,114.6551,73.3492,8.52,G04103
441596392,114.6392,73.5955,7.12,G04103
441599389,115.24,72.3724,8.03,G04103
441604341,116.4319,75.5165,10.1,G04103
441619027,119.8936,75.2912,10.59,G04103
441623205,120.9171,72.226,9.4,G04103
441626700,121.647,73.6401,9.48,G04103
441635387,124.2567,71.9661,8.95,G04103
456267454,102.4482,71.6161,8.39,G04103
456268234,102.5076,69.491,8.02,G04103
456269928,102.6175,66.28,7.91,G04103
456275272,103.1706,66.7337,9.55,G04103
456295081,103.285,71.3036,11.18,G04103
456296630,103.6686,68.2522,7.44,G04103
456304597,117.7877,69.0183,9.32,G04103
456307173,118.0433,71.2266,8.26,G04103
457101026,119.1431,71.8472,7.0,G04103
458417350,130.5255,65.2904,8.04,G04103
71214475,112.5994,70.004,10.29,G04103
71267172,113.2991,68.2959,9.33,G04103
71269061,113.5879,70.4661,8.73,G04103
71347184,115.1332,71.6744,8.8,G04103
71476868,120.5587,69.6056,10.78,G04103
71521826,121.9948,67.7455,8.71,G04103
71562109,122.5355,67.9686,8.37,G04103
71593460,123.925,66.1751,6.78,G04103
73156397,120.7895,65.1354,7.33,G04103
73278851,124.0924,63.7299,7.28,G04103
73313935,124.4788,64.7917,8.17,G04103
73352011,126.1094,64.891,8.4,G04103
73352055,126.3131,64.7129,7.26,G04103
73395546,127.4484,63.3348,9.89,G04103
73418122,128.0043,63.6074,9.4,G04103
743554322,110.4325,72.9989,10.6,G04103
85239498,113.7874,65.6732,7.9,G04103
85268965,114.2919,65.3304,7.71,G04103
85275400,114.8939,64.6825,8.68,G04103
88383018,104.2935,65.2727,10.3,G04103
88409932,104.5395,65.271,7.99,G04103
88460705,105.649,64.5993,9.87,G04103
88529400,106.6434,64.4201,7.95,G04103
88568179,107.2292,65.9649,8.07,G04103
99570132,107.578,66.2579,9.13,G04103
99652237,108.6445,66.6574,9.48,G04103
99652239,108.6873,66.6679,10.97,G04103
99679115,124.654,70.4441,8.4,G04103
99736183,126.0008,68.9247,6.64,G04209;G04103
99737599,126.2556,67.4143,9.04,G04103
99743814,126.1184,70.088,9.26,G04103
14168240,103.581,58.4497,9.34,G04103
14195968,103.8857,58.1856,10.38,G04103
14196072,103.8357,58.4158,10.55,G04103
14198530,104.0859,56.7899,9.6,G04103
14248434,104.48,59.2152,7.96,G04103
14248748,104.5599,58.6015,7.66,G04103
14285528,104.6593,57.5831,7.91,G04234;G04103
14285761,104.7694,57.8101,8.84,G04103
14289321,104.8448,58.3501,8.92,G04103
14289465,104.8382,58.2094,9.13,G04103
14360899,105.86,55.7298,8.84,G04103
14361772,105.7546,54.0485,8.11,G04103
14397584,106.091,57.4688,9.45,G04103
148594653,109.6196,61.0258,8.88,G04103
148618349,110.2503,60.8423,9.51,G04103
148618714,110.1848,61.6569,9.72,G04103
148619156,110.1239,62.7583,9.66,G04103
252903179,104.3577,52.8452,8.73,G04103
252920966,105.2862,53.0922,8.55,G04103
252955886,107.5754,53.4969,9.03,G04103
252967400,119.9599,53.3731,8.69,G04103
252973539,120.5666,51.3026,9.46,G04103
252991003,122.5778,53.7729,8.69,G04103
252991419,122.6874,52.1425,6.88,G04103
284525803,115.8506,59.1794,8.93,G04103
285049763,120.5691,60.9936,6.48,G04103
285049949,120.618,60.4157,7.48,G04103
287205243,110.4786,59.987,8.64,G04103
309633225,115.3368,52.0518,10.24,G04103
309924469,115.78,63.2165,9.2,G04103
318069720,108.4934,53.4367,10.68,G04103
318070101,108.6764,53.5875,8.03,G04103
328327142,112.6957,52.0017,8.72,G04103
328418292,115.9984,52.6497,8.21,G04103
335490229,117.8507,53.6094,9.98,G04103
335492365,113.9389,54.5648,10.03,G04103
335503587,116.9877,60.2956,6.46,G04103
335565650,117.8393,62.8292,8.62,G04209;G04103
335565728,117.6927,63.0715,9.77,G04103
335608735,118.0707,61.6238,9.94,G04103
335609517,118.275,60.4487,10.2,G04103
335654055,119.3115,61.3219,8.63,G04103
355007303,107.5932,56.5877,9.63,G04103
355007396,107.6321,56.3317,9.79,G04103
355059578,113.5043,57.6998,8.91,G04103
355077626,114.5836,55.2051,7.53,G04103
355078539,114.6388,58.1697,9.67,G04103
355099096,114.8222,56.3916,10.42,G04103
355100142,114.9944,54.4534,7.8,G04103
355100970,114.966,56.9611,9.96,G04103
355807811,120.38,60.8311,10.72,G04103
356474929,113.4107,57.9955,9.13,G04103
357058834,107.0392,55.8513,7.96,G04103
357111857,107.1654,56.1758,9.34,G04103
357113468,107.3224,54.8249,9.59,G04103
357114943,107.3921,57.9654,7.63,G04103
357232756,115.5544,54.6504,8.49,G04103
357236500,119.3764,58.849,9.41,G04103
367586513,114.274,54.3848,7.68,G04103
377308840,107.9118,57.7003,7.83,G04103
377364321,108.0167,58.774,9.33,G04103
377364421,108.0815,59.0669,10.9,G04103
393278665,116.7439,63.0274,10.52,G04103
444975689,106.3187,56.5873,10.17,G04103
444977488,111.1773,59.3911,9.49,G04103
444977923,111.0652,58.2844,10.06,G04103
444981336,111.2498,57.2359,9.08,G04103
444986308,111.7137,56.862,9.95,G04103
444993206,112.4957,57.9392,10.26,G04103
444994080,112.6344,55.8065,10.03,G04103
444995912,112.72,56.2643,8.41,G04103
445018994,112.9698,55.908,9.42,G04103
445021749,113.2214,58.525,8.85,G04103
445022322,116.3677,59.8173,9.8,G04103
445022877,116.2792,58.1681,9.5,G04103
445023603,116.3374,56.1376,8.01,G04103
445024924,119.7141,55.3953,8.75,G04103
445027234,119.9976,57.1265,10.18,G04103
453383992,113.6279,51.9376,8.54,G04103
453388565,113.9556,52.1609,10.95,G04103
453388586,113.8905,52.2069,8.05,G04103
453412164,114.9527,52.6743,8.4,G04103
458389519,117.2739,52.515,7.77,G04103
458390444,117.4449,52.6361,8.24,G04103
470968269,110.4331,53.305,9.23,G04103
470973455,110.8181,52.2793,7.58,G04103
470981906,111.328,52.3721,9.69,G04103
470986945,111.7866,52.6607,10.24,G04103
51059249,108.4034,56.4607,9.01,G04103
51126245,109.2264,57.6509,7.91,G04103
51126432,109.3337,58.0491,7.19,G04103
51126956,109.317,59.2681,10.89,G04103
51168773,109.6509,58.9187,7.24,G04103
51169547,109.8015,59.1256,7.12,G04103
51237991,110.6145,56.9644,9.97,G04103
51265700,110.9207,57.5769,7.5,G04103
53308024,116.6625,58.5255,8.23,G04103
53330049,117.1204,59.0849,7.61,G04103
53331026,117.3727,57.8998,10.57,G04103
53331981,117.3045,55.137,7.18,G04103
53334779,117.6412,59.0527,7.8,G04103
53336409,117.7734,54.1296,5.58,G04103
53338455,117.8521,59.9316,8.16,G04103
53393770,118.2062,55.7812,9.64,G04103
53423358,118.5609,54.7145,6.44,G04103
53426531,118.9132,56.9221,9.76,G04103
53426816,118.9761,56.1152,10.42,G04103
53429290,119.0909,59.6762,7.29,G04103
73157508,120.7646,61.6309,7.76,G04103
73158768,121.0427,62.4738,9.78,G04103
73196321,121.6443,60.0293,9.18,G04103
73208779,121.9119,60.6895,8.84,G04103
73246833,122.7252,61.0557,9.75,G04103
73278385,123.9424,62.1323,9.32,G04103
73325429,124.7248,60.491,7.76,G04103
80858522,120.1364,55.4769,8.49,G04103
80881274,120.3368,59.0476,5.38,G04103
80881804,120.6183,59.0832,9.35,G04103
80927036,121.0204,58.3581,10.13,G04103
80929706,121.2924,57.7724,6.68,G04103
80929907,121.2425,58.4236,8.22,G04103
80944835,121.6967,54.7101,9.65,G04103
80946176,121.6788,59.0966,9.28,G04103
80948633,122.1572,55.4646,8.52,G04103
80949622,122.1443,58.7483,7.9,G04103
80949998,122.2738,59.8572,8.49,G04103
80958446,122.5485,54.9533,10.5,G04103
80959875,122.4416,57.5788,10.29,G04103
80964843,122.7558,54.2339,7.62,G04103
81000258,122.9486,57.7651,9.72,G04103
81003138,123.246,55.6251,7.64,G04123;G04106;G04103
81037814,123.4627,58.78,10.23,G04103
81039232,123.5509,54.0278,9.77,G04103
81040401,123.6231,57.6866,9.37,G04103
81041235,123.8343,59.156,8.35,G04103
81043678,124.0633,57.065,8.84,G04103
81075053,124.5597,56.2547,9.07,G04103
81075918,124.5181,59.6671,9.21,G04103
81076078,124.721,59.5783,9.03,G04103
81105604,125.1092,57.7434,5.5,G04103
85095220,111.6465,61.4639,9.49,G04103
85159277,112.9828,62.1291,10.65,G04103
85208644,113.6237,62.6286,10.56,G04103
85208898,113.4992,61.9853,8.58,G04103
85243313,114.2747,63.3404,7.22,G04103
85270832,114.5201,61.5335,6.91,G04103
85277301,119.4525,60.0777,8.08,G04103
88253168,103.2836,61.0851,8.52,G04103
88333762,103.3266,62.9722,8.38,G04103
88384215,104.3377,62.5516,8.58,G04103
88385598,104.5264,60.246,10.07,G04103
88385865,104.5431,60.7893,7.25,G04103
88386232,104.7507,61.5717,8.82,G04103
88411165,104.9642,63.6205,9.46,G04103
88484842,105.7772,62.6736,8.18,G04103
88486529,106.0561,60.9206,9.41,G04103
88564693,106.9001,62.2049,8.63,G04103
88656540,108.8447,63.5953,9.38,G04103
10020234,132.4378,51.4871,8.92,G04103
10049712,133.0205,50.4095,8.52,G04103
10051564,133.1666,49.945,7.54,G04103
137647565,138.9771,56.0645,8.28,G04103
137673675,140.075,54.8925,10.94,G04103
137676911,140.488,57.6653,8.85,G04103
137710446,140.7737,57.5725,9.24,G04103
142181045,130.1635,53.13,8.65,G04103
142202948,130.7669,49.9868,8.03,G04103
142204489,130.9128,51.395,8.69,G04103
142259571,131.5858,50.0228,8.56,G04103
142269230,131.797,49.5238,10.99,G04103
14429656,128.069,58.2007,9.76,G04103
14432522,131.4362,56.8986,9.03,G04103
14432827,131.4471,58.2041,7.79,G04103
150162222,136.6631,50.6265,7.98,G04103
150171940,137.038,53.2589,8.37,G04103
150182485,137.2098,51.3146,9.4,G04103
150183718,137.4681,49.8319,7.24,G04103
150226618,143.2225,52.13,9.45,G04103
150226696,143.205,51.674,1.73,G04211;G04103
150228284,143.4226,52.3647,9.91,G04103
157241988,128.3461,51.4519,10.09,G04103
251099435,140.5949,48.4098,7.02,G04103
276235458,124.9284,51.141,8.87,G04103
276271407,125.6978,52.6271,9.48,G04103
279823464,138.0849,48.3092,8.48,G04103
279825533,138.1171,49.2054,6.94,G04103
287095756,137.6184,56.3806,9.39,G04209;G04103
287225598,143.9265,53.2943,8.04,G04103
289681284,144.7871,52.3257,8.0,G04103
293624571,135.6429,54.5217,7.84,G04103
309662501,125.1205,53.5734,6.22,G04103;G04209
309752281,141.5117,54.2075,10.93,G04103
316276465,133.4384,58.8821,7.44,G04103
328557622,142.3381,56.2402,6.48,G04103
328558256,142.554,54.52,10.02,G04103
328586888,143.0853,56.4324,10.54,G04103
328629224,145.6748,55.665,8.08,G04103
355894849,137.7867,51.3058,8.78,G04103
355920563,139.0506,52.5644,8.63,G04103
355931246,139.331,52.9118,8.09,G04103
385450398,135.9739,54.5748,8.69,G04103
385451799,136.0169,58.2999,9.57,G04103
445035600,129.2418,58.1668,8.02,G04103
445037947,129.6569,55.6302,9.64,G04103
445067307,130.5256,59.0293,7.59,G04103
446135128,147.1431,54.2648,7.15,G04103
456309881,134.0553,53.0587,8.18,G04103
456335317,134.845,48.2719,7.76,G04103
456336511,135.1886,52.612,10.23,G04103
456336680,135.0787,53.3311,7.9,G04103
456339884,135.7114,52.2219,8.15,G04103
457131898,136.3271,50.8234,6.35,G04103
457135191,140.8383,53.2934,8.53,G04103
459753450,133.2837,54.9534,6.81,G04103
459754423,133.275,59.0561,5.95,G04103
459758369,134.1019,56.6194,8.74,G04103
459760809,134.7857,58.7713,9.26,G04103
459761565,134.7832,55.5281,10.25,G04103
459762306,136.4845,55.3895,7.4,G04103
459786380,144.141,54.1226,7.5,G04103;G04209
459787977,144.3078,58.0977,9.23,G04103
459788805,144.3531,54.2804,8.61,G04103
461659077,123.9702,50.7855,8.35,G04103
461660435,124.315,51.6521,9.77,G04103
467153755,131.0634,57.5398,8.28,G04103
468423341,126.2892,53.9316,6.87,G04103
56862716,138.6763,47.3061,9.23,G04103
71146213,126.935,50.9067,8.29,G04123;G04106;G04103
71148871,127.2167,53.8619,6.61,G04103
71164037,127.4388,50.6665,8.25,G04103
71165492,127.7331,51.8646,9.23,G04103
71213631,127.9206,53.6099,9.05,G04103
81164555,126.2876,54.5264,7.74,G04103
81210855,126.8357,56.9165,10.33,G04103
81212320,127.0783,56.6008,7.3,G04103
81212413,127.1265,57.026,10.28,G04103
81215231,127.4441,56.9992,9.21,G04103
81217172,127.5663,54.4917,9.46,G04103
137420671,128.4555,82.4553,9.34,G04103
137481129,130.4865,79.2566,9.2,G04103
137498795,131.8203,79.661,8.08,G04103
137504943,134.1307,80.3917,10.03,G04103
137507497,135.6792,82.745,6.57,G04103
137507558,135.6806,82.5044,9.66,G04103
137581350,143.5955,80.6489,9.44,G04103
137604227,144.5274,83.4031,9.83,G04103
137606492,145.2275,80.3633,10.24,G04103
138330741,82.7992,83.9756,8.62,G04103
138399440,89.0834,82.7389,9.69,G04103
138401783,89.9635,83.7037,9.03,G04103
138415213,90.7397,82.7517,7.05,G04103
138421111,92.5318,82.2818,11.69,G04103
138440397,93.8182,81.303,10.73,G04103
138470783,94.5655,82.4987,10.8,G04103
138472093,95.1015,80.3557,7.09,G04103
138476432,96.1767,81.5837,10.69,G04103
141523878,101.8214,81.7688,10.26,G04103
141524218,101.3961,82.8886,9.29,G04103
141525756,102.1532,81.2451,10.86,G04103
141525794,102.3282,81.3325,10.52,G04103
141532985,102.4323,82.5756,9.87,G04103
141533202,102.2614,83.463,9.41,G04103
141535323,103.5466,78.0074,7.26,G04103
141583933,105.7899,78.2981,9.46,G04103
141603958,106.9375,81.7509,9.24,G04103
141660947,111.7479,79.0112,9.52,G04103
141661456,111.6681,80.974,8.41,G04103
141676570,112.1989,80.8298,9.1,G04103
141678523,112.7196,81.7757,10.48,G04103
141679305,113.2706,78.6863,6.87,G04103
141689743,113.7551,81.9974,8.02,G04103
141714710,114.6535,82.5249,8.96,G04103
141715451,115.1061,79.0945,11.18,G04103
141715513,115.3027,79.303,11.15,G04103
141717076,115.6534,79.046,9.98,G04103
141717763,115.3368,81.2922,11.27,G04103
141748725,116.3269,81.2561,9.31,G04103
141749853,116.5116,79.0975,9.68,G04103
141751138,116.9414,83.8011,9.25,G04103
141751297,117.6664,78.3475,9.39,G04103
141759666,117.711,78.1346,10.62,G04103
141759680,117.8308,78.1937,9.75,G04103
141759686,117.9996,78.2261,7.74,G04103
141761898,120.2958,80.8597,10.42,G04103
141762727,121.0156,78.2073,9.11,G04103
141762861,120.638,78.6666,9.08,G04103
141763140,121.0449,79.6266,8.07,G04103
141764786,121.4714,80.2184,8.52,G04103
141789439,123.877,81.8101,8.76,G04103
142727904,149.4668,76.613,7.17,G04103
142740063,150.5673,77.7905,9.36,G04103
150293806,111.3554,85.7383,7.74,G04103
150295550,113.1754,84.2727,9.3,G04103
150315191,115.7593,84.5121,9.17,G04103
150316513,117.276,85.387,11.33,G04103
153858956,127.355,77.0593,7.61,G04103
153895800,131.3145,76.8381,9.18,G04103
154403971,124.1873,78.5079,9.46,G04103
154404119,124.1477,79.0647,10.12,G04103
154405386,124.9127,78.4822,9.8,G04103
154405526,125.273,78.9056,11.37,G04103
154438063,126.3816,82.758,9.17,G04209;G04103
154438132,126.0895,83.0966,7.25,G04103
154453116,126.8766,80.4997,9.33,G04103
154718141,159.0224,85.2316,7.93,G04103
154742730,166.1296,84.1999,10.24,G04103
154787511,171.5888,83.9895,11.19,G04103
156085530,164.8392,79.6761,6.83,G04103
156101444,165.4375,82.1757,9.1,G04103
156102834,165.5946,83.2219,8.46,G04103
156103616,166.3207,81.0389,7.76,G04103
156118977,167.0719,82.7429,7.76,G04103
156170879,178.596,81.3343,10.79,G04103
156196865,179.655,81.4732,10.65,G04103
156196995,179.5503,82.1813,9.18,G04103
157776198,148.6641,77.5264,10.33,G04103
198082566,141.1996,75.233,8.07,G04103
198083808,141.269,74.1858,10.06,G04103
219431797,146.5026,76.7109,8.33,G04103
219431989,146.532,77.7463,10.74,G04103
257200749,127.6686,83.3531,10.18,G04103
263634507,163.4969,79.3548,10.29,G04103
286148898,135.8736,76.3965,7.26,G04103
289939753,98.7425,79.191,8.31,G04103
289948447,99.5921,81.3866,10.24,G04103
289971297,118.8417,78.7373,8.47,G04103
289991067,119.0549,83.5857,9.74,G04103
293566872,145.5802,85.8979,10.27,G04103
297962635,174.5083,80.8455,9.78,G04103
297962754,174.3509,81.301,10.75,G04103
298018244,183.3055,81.632,9.74,G04103
298411279,148.9067,84.3793,8.03,G04103
302362331,99.6645,76.3753,8.93,G04103
302398377,100.9795,77.1761,8.85,G04103
310993396,152.3327,79.0463,8.76,G04103
310994317,152.3836,82.9812,9.47,G04103
312830802,100.7746,76.6786,9.37,G04103
312951225,128.201,77.3296,10.31,G04103
312951645,128.045,75.7709,9.14,G04103
312955372,128.8348,75.1793,7.88,G04103
313027310,144.4223,74.7304,9.21,G04103
328800408,129.8632,84.4407,7.88,G04103
328814435,137.7744,84.6983,8.11,G04103
328814572,137.6881,85.1798,10.81,G04103
328815404,139.354,84.3067,10.0,G04103
328815464,138.7494,84.4787,8.32,G04103
331898821,136.1488,75.1793,9.51,G04103
334312117,97.5067,85.2878,9.54,G04103
341631180,156.5571,81.2717,8.16,G04103
341631829,157.2106,78.2823,10.11,G04103
341632034,156.9763,79.1133,10.18,G04103
341632621,157.1116,81.1875,7.13,G04103
346441808,147.233,83.3296,7.55,G04103
346441974,147.4972,78.0601,9.58,G04103
346444571,148.2564,82.0135,9.05,G04103
346444710,148.1152,82.6613,8.88,G04103
346445971,149.0094,81.7564,9.25,G04103
355978482,146.3985,79.7257,9.74,G04103
355978553,146.6218,79.9944,10.18,G04103
355978705,146.6078,80.6563,9.86,G04103
356660296,136.9801,74.4049,9.12,G04103
356661892,142.1572,74.3786,9.44,G04103
356672178,144.1228,75.027,8.99,G04103
358015462,127.3071,82.981,8.76,G04103
358018245,125.4762,87.2154,10.12,G04103
358019231,125.9929,85.9236,10.29,G04103
358028315,127.494,85.2531,11.1,G04103
358615182,175.9375,81.7726,9.89,G04103
367631393,157.4966,82.6528,9.95,G04103
372369709,77.2021,86.3183,9.37,G04103
372527244,145.5624,77.5476,8.22,G04171;G04103
372756676,162.6784,79.0557,9.37,G04103
387018550,99.0702,85.9348,10.23,G04103
387043618,104.882,85.9572,8.66,G04103
387069566,119.1567,85.1003,10.07,G04103
397289637,72.0178,85.4469,8.25,G04103
406831994,167.7259,81.7306,6.54,G04103
408547534,93.2346,84.0977,8.1,G04103
408548752,93.9888,84.1166,8.19,G04103
415703968,139.8077,78.3162,9.09,G04103
415705461,139.9476,78.3233,10.02,G04103
415706530,139.9896,82.6123,7.39,G04103
415707385,140.9656,80.1282,7.81,G04103
415733690,142.0371,82.6882,7.78,G04103
441563076,108.2441,76.5474,9.97,G04103
441578474,110.6846,77.8962,7.29,G04103
441594421,114.2668,75.9737,9.39,G04103
441601800,115.7715,76.7603,7.83,G04103
441608886,117.479,76.1303,11.37,G04103
441617994,119.6011,76.4222,9.7,G04103
441624206,121.1584,76.024,10.5,G04103
441624912,121.366,76.793,9.46,G04103
441627514,121.7977,76.8771,10.92,G04103
441636308,124.1984,75.7424,7.17,G04103
441637205,124.4281,76.2115,7.53,G04103
446158756,119.4265,78.0346,9.46,G04103
459182385,123.4037,81.7578,7.59,G04103
459183811,137.8019,80.8288,5.98,G04103
459189761,141.3571,82.7127,10.05,G04103
459211741,150.2973,80.7066,9.65,G04103
459865619,81.8315,85.3338,10.84,G04103
459871035,88.7733,84.1333,9.82,G04103
459873019,90.7803,85.2193,10.07,G04103
459873029,90.7204,85.2462,10.1,G04103
459892799,103.046,84.7957,9.88,G04103
459909260,134.4549,84.0414,9.61,G04103
459915346,140.2519,85.5838,8.99,G04103
459924762,143.7467,84.4209,10.2,G04103
459932923,160.8517,84.6191,8.66,G04103
462543872,159.0559,79.1239,9.3,G04103
462544504,158.7275,82.0255,7.66,G04103
103685646,153.2828,71.0411,9.67,G04103
103701727,155.7967,71.7219,9.12,G04103
103742411,156.299,69.8934,9.31,G04103
103743031,156.5911,70.6134,9.25,G04103
103751308,157.3916,71.6978,9.46,G04103
103751550,157.153,70.2115,9.71,G04103
103806450,159.7298,70.4141,9.44,G04103
142457662,157.7335,74.272,9.61,G04103
142487041,160.364,74.5169,9.43,G04103
142487172,160.2614,73.7711,7.24,G04103
142487388,160.0938,72.5141,10.9,G04103
142491764,161.6609,73.4227,9.76,G04103
142502288,162.2807,76.8641,8.58,G04103
142535949,164.753,75.7211,7.15,G04103
142536411,165.0388,77.692,7.39,G04103
142536962,165.0944,74.7879,7.84,G04103
142565553,165.7303,73.633,7.72,G04103
142585459,166.9474,72.9538,8.76,G04103
142587549,167.2184,72.0458,7.6,G04103
142587727,167.9304,72.6578,9.27,G04103
142617131,169.9114,76.1655,7.97,G04103
142618586,170.9957,72.6305,8.22,G04103
142619237,170.9281,76.336,8.24,G04103
142619421,170.7038,77.3735,6.98,G04103
142727355,149.7161,74.2344,9.83,G04103
142738879,150.4466,72.4103,7.72,G04103
142739139,150.5254,73.4635,9.14,G04103
142739171,150.4769,73.5679,10.52,G04103
142749338,152.1365,73.3823,9.92,G04103
142751797,152.8413,73.0369,8.58,G04103
142783983,154.1617,75.4457,8.14,G04103
142784946,154.5031,73.0731,6.19,G04103
142872945,176.2602,70.4277,9.54,G04103
142903861,177.2977,71.0962,10.77,G04103
142934453,178.5165,71.9241,7.11,G04103
142941935,179.8354,69.8603,8.49,G04103
142942126,179.9142,68.8642,10.22,G04103
142961621,181.0515,71.1454,8.51,G04103
142963262,181.4286,69.8504,9.04,G04103
142979616,181.5746,70.2831,10.15,G04103
142979808,181.7815,69.0765,7.68,G04103
147895290,163.8066,67.923,9.07,G04103
147896104,164.1139,68.5817,8.74,G04103
147896380,164.2108,70.0106,8.24,G04103
147898359,164.7788,68.2755,9.36,G04103
147935389,165.4917,69.2259,8.17,G04103
147938632,166.9154,69.5357,8.37,G04103
147939211,166.8104,66.5754,8.68,G04103
147952537,168.2768,68.7677,7.72,G04103
147969049,169.1359,69.2177,7.7,G04103
147970022,169.3988,67.8832,7.77,G04103
148841573,183.0615,68.8833,9.46,G04060;G04103
148877735,183.4249,69.1577,9.32,G04103
148907962,184.9374,71.9,9.13,G04103
148909849,185.451,71.2527,8.79,G04103
148914403,187.1825,68.9204,7.99,G04171;G04103
148916489,187.9794,68.5145,6.84,G04103
148932005,188.4921,71.21,9.26,G04103
148963941,190.2685,68.516,8.86,G04103
148965095,190.7954,68.638,10.46,G04103
153920121,172.0084,69.7916,8.47,G04103
153936660,172.5219,68.127,7.91,G04123;G04106;G04103
154455009,154.7548,72.3845,8.68,G04103;G04209
154455420,155.1064,73.4016,9.93,G04103
154455715,155.1866,74.9146,9.6,G04103
154457477,155.7122,72.1703,7.89,G04103
154548160,187.6334,75.3193,9.95,G04103
154548687,187.6772,72.5309,9.07,G04103
154561824,188.3942,72.4789,6.99,G04191;G04103
154561935,188.4343,71.898,9.61,G04103
154563947,189.1825,73.0565,9.19,G04103
154565831,190.1814,75.0024,8.46,G04103
154566326,190.0233,72.3452,9.07,G04103
154568659,190.9726,72.0706,7.83,G04103
154570928,192.1736,72.1482,8.17,G04231;G04171;G04103
156170536,178.8148,79.6758,8.66,G04103
156196356,179.5311,79.0275,11.24,G04103
156199594,181.3551,78.0567,9.51,G04103
156200899,184.035,80.1219,7.4,G04103
156214488,184.7978,78.9189,9.51,G04103
160229104,182.2626,75.5889,10.26,G04103
160268226,182.4459,74.6614,5.86,G04103
160268882,183.0501,77.6164,4.86,G04123;G04171;G04125;G04103
160269649,183.1001,73.7245,8.47,G04103
160297243,186.7144,77.9411,8.18,G04171;G04103
229867325,177.093,77.7649,8.92,G04103
263545365,157.3856,75.8996,9.79,G04103
263600089,158.4949,74.2463,10.13,G04103
263634012,159.9126,72.9414,9.54,G04103
298002388,182.6935,79.9859,9.46,G04103
310965773,161.2572,71.5112,9.13,G04103
310982207,184.1974,70.1461,8.79,G04103
313339619,179.2866,72.9527,11.0,G04103
313355857,179.4992,73.7817,8.38,G04103
341705658,192.6512,69.8343,8.79,G04103
349827430,161.9087,71.6557,7.92,G04114;G04096;G04226;G04242;G04039;G04103
356632139,160.7967,71.8314,9.1,G04103
356682127,156.1779,74.7741,7.44,G04103
356682768,174.9195,72.0007,10.1,G04103
356737803,177.7302,75.3558,7.68,G04103
356742999,178.4287,73.7556,6.34,G04103
356744480,178.7733,74.7431,9.34,G04103
356784584,178.7891,72.389,7.72,G04103
365929223,176.1958,79.2117,10.27,G04103
365937287,180.4397,75.1981,8.7,G04103
365938093,180.6915,72.9073,8.95,G04103
365949660,180.9679,76.0667,7.45,G04123;G04106;G04103
371767587,172.9879,72.5505,8.72,G04103
415017183,176.9138,76.2322,8.43,G04103
427587103,183.4951,78.6425,10.18,G04103
153970712,201.8004,70.3162,7.02,G04103
153971070,201.8746,71.709,9.69,G04103
153975513,203.0075,71.7169,8.7,G04103
153977540,203.5759,71.1522,9.82,G04103
153989642,204.174,69.7769,8.28,G04103
153991783,204.6537,69.3613,8.79,G04103
153991833,204.5403,69.6872,9.54,G04103
154006908,204.8573,70.6775,9.95,G04103
154008874,205.16,71.7505,8.61,G04103
154011403,206.231,70.7884,8.8,G04103
154011697,206.1029,69.2175,9.89,G04103
154066319,207.1963,69.377,9.4,G04103
154071118,208.397,70.7341,9.31,G04103
154094275,210.5246,69.5357,8.94,G04103
154124781,212.128,69.7434,10.85,G04103
154182843,214.3896,70.3587,8.92,G04103
154204209,214.4705,69.2344,7.88,G04103
154204285,214.4397,68.7522,7.17,G04103
155634552,201.9301,78.705,8.98,G04103
155637288,203.0858,79.4164,10.61,G04103
156424797,216.0705,75.3586,10.24,G04103
156457298,216.2113,76.5858,9.83,G04103
156462507,216.9841,74.2411,8.9,G04103
156462832,217.0481,75.7947,10.6,G04103
156462929,217.232,76.4119,8.87,G04103
156464342,217.7485,72.2503,8.64,G04103
156491886,217.7829,76.565,10.12,G04103
156495658,219.2084,72.6076,10.15,G04103
156495918,219.7073,72.4599,9.86,G04103
156508492,219.741,72.29,7.58,G04103
156510437,220.8416,74.6345,10.06,G04103
156510720,220.6932,73.1867,10.79,G04103
157984859,213.8728,79.9989,8.44,G04103
158000474,214.1804,79.5973,9.95,G04103
158000476,214.1701,79.6038,10.16,G04103
158000538,214.2964,79.8605,9.3,G04103
159117793,192.7263,78.0778,10.28,G04103
159145303,194.3469,79.913,7.66,G04103
159208343,219.7591,78.2551,9.95,G04103
159208509,219.8173,79.0486,10.33,G04103
159213065,220.6616,78.3207,9.97,G04103
159240336,226.5362,79.534,11.58,G04103
159245083,227.7017,77.9777,10.62,G04103
159245293,227.3819,78.4051,10.25,G04103
159288934,228.1035,78.3909,7.92,G04103
159289013,228.287,78.6866,9.23,G04103
